Fecha_Hora,pm25,calidad_pm25,ozono,calidad_ozono,dviento_ssr,calidad_dviento_ssr,pliquida_ssr,calidad_pliquida_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr,pm25_ref
2017-10-18 02:00:00,12.0,1.0,9.49611,1.0,272.978,1.0,0.0,1.0,17.8265,1.0,0.330668,1.0,10.31479158663352
2017-10-18 03:00:00,15.0,1.0,9.53139,1.0,224.426,1.0,0.0,1.0,17.5242,1.0,0.24413,1.0,12.90689866054533
2017-10-18 04:00:00,21.0,1.0,7.78875,1.0,242.256,1.0,0.0,1.0,17.0342,1.0,0.113158,1.0,18.100170235626614
2017-10-18 05:00:00,39.0,1.0,4.84194,1.0,274.111,1.0,0.0,1.0,16.7529,1.0,0.217491,1.0,33.64721895107369
2017-10-18 06:00:00,27.0,1.0,2.40833,1.0,255.1,1.0,0.0,1.0,16.7892,1.0,0.117707,1.0,23.291312098340455
2017-10-18 07:00:00,29.0,1.0,1.72708,1.0,219.53,1.0,0.0,1.0,17.4112,1.0,0.117725,1.0,24.96304182765799
2017-10-18 08:00:00,46.0,1.0,5.25125,1.0,120.626,1.0,0.0,1.0,19.4988,1.0,0.0708571,1.0,39.314088504996185
2017-10-18 09:00:00,27.0,1.0,19.7797,1.0,56.2528,1.0,0.0,1.0,22.2553,1.0,0.0684296,1.0,22.860335940970433
2017-10-18 10:00:00,34.0,1.0,28.7322,1.0,108.309,1.0,0.0,1.0,23.8196,1.0,0.354195,1.0,28.63545248393391
2017-10-18 11:00:00,22.0,1.0,41.9589,1.0,266.27,1.0,0.0,1.0,25.4329,1.0,0.235902,1.0,18.428707457341968
2017-10-18 12:00:00,22.0,1.0,61.0489,1.0,184.253,1.0,0.0,1.0,27.036,1.0,0.509305,1.0,18.330291605420612
2017-10-18 13:00:00,24.0,1.0,68.2876,1.0,107.628,1.0,0.0,1.0,27.7893,1.0,0.836254,1.0,19.946626805525685
2017-10-18 14:00:00,19.0,1.0,53.5256,1.0,211.335,1.0,0.0,1.0,27.4086,1.0,0.829651,1.0,15.811081191281085
2017-10-18 15:00:00,21.0,1.0,41.5513,1.0,130.472,1.0,0.0,1.0,28.3463,1.0,0.454415,1.0,17.421054320365194
2017-10-18 16:00:00,9.0,1.0,27.2544,1.0,114.75,1.0,0.0,1.0,26.9896,1.0,1.90335,1.0,7.499914924858469
2017-10-18 17:00:00,17.0,1.0,20.4297,1.0,103.809,1.0,0.0,1.0,25.5489,1.0,1.33285,1.0,14.234834594256725
2017-10-18 18:00:00,11.0,1.0,18.705,1.0,77.582,1.0,0.0,1.0,24.2145,1.0,0.901035,1.0,9.252107961550205
2017-10-18 19:00:00,17.0,1.0,11.4499,1.0,299.958,1.0,0.0,1.0,22.5439,1.0,0.192853,1.0,14.379496617909364
2017-10-18 20:00:00,,1.0,9.00125,1.0,283.559,1.0,0.0,1.0,21.7224,1.0,0.319491,1.0,
2017-10-18 21:00:00,,151.0,12.4268,1.0,278.566,1.0,0.0,1.0,20.9693,1.0,0.251309,1.0,
2017-10-18 22:00:00,,1.0,11.699,1.0,244.779,1.0,0.0,1.0,20.66,1.0,0.0999779,1.0,
2017-10-18 23:00:00,18.0,1.0,16.4182,1.0,296.384,1.0,0.0,1.0,19.786,1.0,0.116492,1.0,15.3686912197958
2017-10-19 00:00:00,25.0,1.0,16.7424,1.0,297.828,1.0,0.0,1.0,18.8117,1.0,0.114733,1.0,21.41663582720545
2017-10-19 01:00:00,16.0,1.0,14.0056,1.0,259.32,1.0,0.0,1.0,18.156,1.0,0.140225,1.0,13.737499189205705
2017-10-19 02:00:00,19.0,1.0,14.03,1.0,267.055,1.0,0.0,1.0,17.5539,1.0,0.130267,1.0,16.347068021233206
2017-10-19 03:00:00,31.0,1.0,12.0661,1.0,247.03,1.0,0.0,1.0,17.1924,1.0,0.120669,1.0,26.704740270266562
2017-10-19 04:00:00,28.0,1.0,11.7222,1.0,243.17,1.0,0.0,1.0,16.9876,1.0,0.127573,1.0,24.137436488475906
2017-10-19 05:00:00,11.0,1.0,9.26236,1.0,280.022,1.0,0.0,1.0,16.8669,1.0,0.163099,1.0,9.486510813447063
2017-10-19 06:00:00,31.0,1.0,1.93472,1.0,200.658,1.0,0.0,1.0,16.8364,1.0,0.117397,1.0,26.73752417853335
2017-10-19 07:00:00,48.0,1.0,1.76819,1.0,213.823,1.0,0.0,1.0,17.1789,1.0,0.113542,1.0,41.35119795663564
2017-10-19 08:00:00,35.0,1.0,4.89514,1.0,325.533,1.0,0.0,1.0,18.5807,1.0,0.0481904,1.0,30.00703171160434
2017-10-19 09:00:00,48.0,1.0,16.4724,1.0,90.1122,1.0,0.0,1.0,21.3363,1.0,0.116655,1.0,40.76742387144078
2017-10-19 10:00:00,48.0,1.0,35.5203,1.0,104.613,1.0,0.0,1.0,23.6681,1.0,0.406831,1.0,40.447155400672244
2017-10-19 11:00:00,19.0,1.0,49.2075,1.0,146.599,1.0,0.0,1.0,25.0836,1.0,0.392268,1.0,15.934342835072155
2017-10-19 12:00:00,,1.0,70.5673,1.0,127.26,1.0,0.0,1.0,25.64,1.0,0.285441,1.0,
2017-10-19 13:00:00,,151.0,97.2415,1.0,130.578,1.0,0.0,1.0,26.6025,1.0,0.26867,1.0,
2017-10-19 14:00:00,,1.0,75.9035,1.0,165.57,1.0,0.0,1.0,25.8196,1.0,1.05561,1.0,
2017-10-19 15:00:00,20.0,1.0,44.0379,1.0,177.249,1.0,0.0,1.0,24.2393,1.0,1.22795,1.0,16.82061164780793
2017-10-19 16:00:00,14.0,1.0,43.8587,1.0,172.921,1.0,0.0,1.0,24.9555,1.0,1.25047,1.0,11.746140029148783
2017-10-19 17:00:00,33.0,1.0,36.0479,1.0,195.293,1.0,0.0,1.0,23.9092,1.0,1.06847,1.0,27.78485020425958
2017-10-19 18:00:00,24.0,1.0,23.1236,1.0,240.995,1.0,0.0,1.0,22.85,1.0,0.157533,1.0,20.279472662892353
2017-10-19 19:00:00,9.0,1.0,18.0637,1.0,320.596,1.0,0.0,1.0,21.9307,1.0,0.286586,1.0,7.628494393503374
2017-10-19 20:00:00,7.0,1.0,14.2715,1.0,306.099,1.0,0.0,1.0,21.2599,1.0,0.378656,1.0,5.946792119523517
2017-10-19 21:00:00,18.0,1.0,9.28528,1.0,219.951,1.0,0.0,1.0,20.8146,1.0,0.0933408,1.0,15.314915235242959
2017-10-19 22:00:00,17.0,1.0,10.4643,1.0,274.927,1.0,0.0,1.0,20.2654,1.0,0.2811,1.0,14.491159751623227
2017-10-19 23:00:00,9.0,1.0,13.3889,1.0,298.016,1.0,0.0,1.0,19.7499,1.0,0.489384,1.0,7.685292707785325
2017-10-20 00:00:00,11.0,1.0,15.7467,1.0,16.6388,1.0,0.0,1.0,19.7339,1.0,0.0687368,1.0,9.39364867079548
2017-10-20 01:00:00,19.0,1.0,16.4963,1.0,318.562,1.0,0.0,1.0,19.2571,1.0,0.205955,1.0,16.25185033926254
2017-10-20 02:00:00,13.0,1.0,15.2054,1.0,275.869,1.0,0.0,1.0,19.1244,1.0,0.138042,1.0,11.124735694551902
2017-10-20 03:00:00,25.0,1.0,13.405,1.0,191.905,1.0,0.0,1.0,19.0843,1.0,0.384868,1.0,21.39665810752471
2017-10-20 04:00:00,10.0,1.0,9.12167,1.0,265.163,1.0,0.0,1.0,18.6446,1.0,0.34288,1.0,8.571560137702079
2017-10-20 05:00:00,27.0,1.0,6.94736,1.0,229.325,1.0,0.0,1.0,18.3218,1.0,0.214234,1.0,23.16884308102243
2017-10-20 06:00:00,23.0,1.0,3.45028,1.0,279.508,1.0,0.0,1.0,17.9351,1.0,0.0862963,1.0,19.762641275834678
2017-10-20 07:00:00,22.0,1.0,2.88653,1.0,216.204,1.0,0.0,1.0,18.2075,1.0,0.107049,1.0,18.88572257746855
2017-10-20 08:00:00,19.0,1.0,10.0281,1.0,105.978,1.0,0.0,1.0,20.7832,1.0,0.416351,1.0,16.167470797234795
2017-10-20 09:00:00,25.0,1.0,22.3487,1.0,6.14609,1.0,0.0,1.0,21.3615,1.0,0.557636,1.0,21.231216452979968
2017-10-20 10:00:00,21.0,1.0,32.1885,1.0,4.57316,1.0,0.0,1.0,22.7039,1.0,0.654952,1.0,17.753301273666228
2017-10-20 11:00:00,23.0,1.0,46.7235,1.0,119.183,1.0,0.0,1.0,24.7149,1.0,0.69757,1.0,19.312817361295217
2017-10-20 12:00:00,16.0,1.0,67.3996,1.0,113.001,1.0,0.0,1.0,25.6579,1.0,0.871128,1.0,13.392604207622213
2017-10-20 13:00:00,,1.0,89.2513,1.0,137.5,1.0,0.0,1.0,26.5739,1.0,0.565135,1.0,
2017-10-20 14:00:00,,151.0,74.2403,1.0,173.56,1.0,0.0,1.0,26.3021,1.0,1.71098,1.0,
2017-10-20 15:00:00,,1.0,35.6729,1.0,189.968,1.0,0.0,1.0,22.2233,1.0,1.70159,1.0,
2017-10-20 16:00:00,25.0,1.0,34.9706,1.0,3.94405,1.0,0.0,1.0,22.6637,1.0,0.0919644,1.0,21.13775462188468
2017-10-20 17:00:00,14.0,1.0,27.4647,1.0,198.355,1.0,0.0,1.0,22.8674,1.0,0.639458,1.0,11.828997033483212
2017-10-20 18:00:00,19.0,1.0,19.0445,1.0,281.924,1.0,0.0,1.0,22.0079,1.0,0.355471,1.0,16.100387038049043
2017-10-20 19:00:00,28.0,1.0,6.60722,1.0,263.88,1.0,0.0,1.0,21.0586,1.0,0.0691856,1.0,23.803443858945066
2017-10-20 20:00:00,21.0,1.0,12.7354,1.0,299.356,1.0,0.0,1.0,21.1065,1.0,0.132074,1.0,17.84967679452831
2017-10-20 21:00:00,31.0,1.0,6.4043,1.0,282.573,1.0,2.5,1.0,20.0825,1.0,0.442377,1.0,26.44153830644913
2017-10-20 22:00:00,19.0,1.0,18.2956,1.0,282.807,1.0,8.0,1.0,17.6211,1.0,1.69243,1.0,16.343290056466323
2017-10-20 23:00:00,13.0,1.0,7.12722,1.0,260.063,1.0,0.0,1.0,17.4983,1.0,0.0764231,1.0,11.186975634413622
2017-10-21 00:00:00,9.0,1.0,6.22403,1.0,268.879,1.0,0.0,1.0,17.5799,1.0,0.496279,1.0,7.742655521778293
2017-10-21 01:00:00,9.0,1.0,3.47083,1.0,265.483,1.0,0.0,1.0,17.6214,1.0,0.424522,1.0,7.7415504605372165
2017-10-21 02:00:00,13.0,1.0,4.16819,1.0,213.857,1.0,0.0,1.0,17.5049,1.0,0.106835,1.0,11.186721607940346
2017-10-21 03:00:00,29.0,1.0,0.932917,1.0,283.444,1.0,0.0,1.0,17.6588,1.0,0.140007,1.0,24.941787831367204
2017-10-21 04:00:00,30.0,1.0,1.18125,1.0,254.604,1.0,0.0,1.0,17.5167,1.0,0.0802288,1.0,25.81446338803231
2017-10-21 05:00:00,28.0,1.0,0.765417,1.0,214.716,1.0,0.0,1.0,17.4749,1.0,0.121643,1.0,24.096964482117073
2017-10-21 06:00:00,32.0,1.0,1.09944,1.0,264.68,1.0,0.0,1.0,17.3397,1.0,0.538179,1.0,27.552205388423463
2017-10-21 07:00:00,26.0,1.0,1.78639,1.0,267.275,1.0,0.0,1.0,17.5615,1.0,0.398636,1.0,22.369087224163753
2017-10-21 08:00:00,34.0,1.0,5.05583,1.0,55.9109,1.0,0.0,1.0,20.6162,1.0,0.0685924,1.0,28.947710355966272
2017-10-21 09:00:00,17.0,1.0,10.6583,1.0,24.37,1.0,0.0,1.0,22.1551,1.0,0.151699,1.0,14.398428726718333
2017-10-21 10:00:00,19.0,1.0,21.7439,1.0,58.9326,1.0,0.0,1.0,23.1076,1.0,0.0776941,1.0,16.040622847608887
2017-10-21 11:00:00,36.0,1.0,38.0764,1.0,44.0712,1.0,0.0,1.0,25.0425,1.0,0.172686,1.0,30.195547716070003
2017-10-21 12:00:00,39.0,1.0,55.7119,1.0,20.0572,1.0,0.0,1.0,25.4528,1.0,0.276741,1.0,32.6668951223874
2017-10-21 13:00:00,19.0,1.0,68.6071,1.0,105.164,1.0,0.0,1.0,27.2007,1.0,1.13369,1.0,15.822025476677014
2017-10-21 14:00:00,26.0,1.0,69.096,1.0,160.258,1.0,0.0,1.0,26.1329,1.0,2.02206,1.0,21.728441219219278
2017-10-21 15:00:00,28.0,1.0,43.3893,1.0,203.202,1.0,0.5,1.0,22.1999,1.0,1.97584,1.0,23.711461872574958
2017-10-21 16:00:00,36.0,1.0,30.5071,1.0,311.868,1.0,0.0,1.0,21.8875,1.0,0.204349,1.0,30.518445493620995
2017-10-21 17:00:00,21.0,1.0,31.4799,1.0,358.223,1.0,0.0,1.0,21.8889,1.0,0.520318,1.0,17.80234206299278
2017-10-21 18:00:00,29.0,1.0,16.4921,1.0,186.727,1.0,0.0,1.0,20.774,1.0,0.635417,1.0,24.677438348329837
2017-10-21 19:00:00,23.0,1.0,12.7683,1.0,206.623,1.0,0.0,1.0,18.7265,1.0,1.44422,1.0,19.709056440105538
2017-10-21 20:00:00,28.0,1.0,2.00347,1.0,172.809,1.0,0.0,1.0,18.5086,1.0,0.151626,1.0,24.011559724002055
2017-10-21 21:00:00,18.0,1.0,1.04792,1.0,250.061,1.0,1.0,1.0,17.9626,1.0,0.217673,1.0,15.464953874075194
2017-10-21 22:00:00,29.0,1.0,1.17472,1.0,157.47,1.0,0.5,1.0,17.7822,1.0,0.153671,1.0,24.931208677123053
2017-10-21 23:00:00,31.0,1.0,1.11611,1.0,330.183,1.0,2.0,1.0,17.3958,1.0,0.058718,1.0,26.686045303170253
2017-10-22 00:00:00,29.0,1.0,0.930695,1.0,223.72,1.0,1.0,1.0,17.2833,1.0,0.127044,1.0,24.974034964635596
2017-10-22 01:00:00,20.0,1.0,0.857083,1.0,156.889,1.0,0.0,1.0,17.4097,1.0,0.0620064,1.0,17.2159797918068
2017-10-22 02:00:00,28.0,1.0,0.910278,1.0,281.013,1.0,0.5,1.0,17.2489,1.0,0.136477,1.0,24.115717700441795
2017-10-22 03:00:00,29.0,1.0,1.44542,1.0,220.882,1.0,0.5,1.0,17.1896,1.0,0.115178,1.0,24.982094723194837
2017-10-22 04:00:00,15.0,1.0,0.847778,1.0,206.801,1.0,0.0,1.0,17.2264,1.0,0.132653,1.0,12.920135529729983
2017-10-22 05:00:00,18.0,1.0,1.36389,1.0,264.977,1.0,0.0,1.0,17.0081,1.0,0.0990325,1.0,15.515827168575
2017-10-22 06:00:00,13.0,1.0,0.964722,1.0,234.241,1.0,0.0,1.0,16.9032,1.0,0.127021,1.0,11.209927869383069
2017-10-22 07:00:00,23.0,1.0,1.31931,1.0,191.15,1.0,0.0,1.0,17.3157,1.0,0.135815,1.0,19.804783876514385
2017-10-22 08:00:00,33.0,1.0,5.11417,1.0,26.7022,1.0,0.0,1.0,19.3818,1.0,0.0627136,1.0,28.214865439576784
2017-10-22 09:00:00,22.0,1.0,12.5831,1.0,73.6144,1.0,0.0,1.0,21.0901,1.0,0.153681,1.0,18.700703662977247
2017-10-22 10:00:00,30.0,1.0,25.8276,1.0,102.282,1.0,0.0,1.0,22.265,1.0,0.499988,1.0,25.399539242320706
2017-10-22 11:00:00,25.0,1.0,43.3014,1.0,109.52,1.0,0.0,1.0,23.9696,1.0,1.10611,1.0,21.04484996746027
2017-10-22 12:00:00,14.0,1.0,48.3297,1.0,108.052,1.0,0.0,1.0,25.551,1.0,0.883424,1.0,11.722722543477971
2017-10-22 13:00:00,14.0,1.0,56.2799,1.0,160.349,1.0,0.0,1.0,26.0489,1.0,0.746721,1.0,11.703214639022447
2017-10-22 14:00:00,19.0,1.0,39.0839,1.0,163.267,1.0,0.0,1.0,24.3881,1.0,2.14306,1.0,15.971589612684138
2017-10-22 15:00:00,14.0,1.0,23.5211,1.0,194.822,1.0,0.0,1.0,21.8665,1.0,1.49907,1.0,11.869129172298546
2017-10-22 16:00:00,11.0,1.0,26.1654,1.0,328.239,1.0,0.0,1.0,20.8263,1.0,0.598779,1.0,9.358742381383792
2017-10-22 17:00:00,15.0,1.0,11.7136,1.0,146.496,1.0,0.0,1.0,20.5499,1.0,0.334454,1.0,12.773931631012085
2017-10-22 18:00:00,27.0,1.0,4.7225,1.0,273.008,1.0,0.0,1.0,19.7247,1.0,0.110476,1.0,23.057861934619662
2017-10-22 19:00:00,23.0,1.0,2.35417,1.0,215.381,1.0,0.0,1.0,19.26,1.0,0.0710962,1.0,19.67309740446792
2017-10-22 20:00:00,28.0,1.0,1.08764,1.0,171.101,1.0,0.0,1.0,18.9436,1.0,0.124475,1.0,23.975800541055424
2017-10-22 21:00:00,24.0,1.0,0.843472,1.0,168.016,1.0,0.0,1.0,18.51,1.0,0.0453822,1.0,20.58123811361221
2017-10-22 22:00:00,27.0,1.0,0.974722,1.0,252.888,1.0,0.5,1.0,17.9965,1.0,0.113661,1.0,23.194729789790202
2017-10-22 23:00:00,16.0,1.0,1.03208,1.0,194.924,1.0,0.0,1.0,18.0578,1.0,0.034031,1.0,13.742131697058795
2017-10-23 00:00:00,15.0,1.0,0.839861,1.0,251.288,1.0,0.0,1.0,17.9968,1.0,0.0705995,1.0,12.885947716530236
2017-10-23 01:00:00,21.0,1.0,1.12514,1.0,187.73,1.0,0.0,1.0,17.9133,1.0,0.139986,1.0,18.045502197250975
2017-10-23 02:00:00,20.0,1.0,1.19264,1.0,201.689,1.0,0.0,1.0,17.7511,1.0,0.124441,1.0,17.19577520852773
2017-10-23 03:00:00,28.0,1.0,0.915417,1.0,211.999,1.0,0.0,1.0,17.7938,1.0,0.125304,1.0,24.07055208916233
2017-10-23 04:00:00,18.0,1.0,0.862778,1.0,235.885,1.0,0.0,1.0,17.625,1.0,0.106856,1.0,15.482909229342628
2017-10-23 05:00:00,21.0,1.0,0.850555,1.0,209.254,1.0,0.0,1.0,17.5433,1.0,0.100831,1.0,18.068470858080044
2017-10-23 06:00:00,24.0,1.0,0.930972,1.0,178.121,1.0,0.0,1.0,17.5938,1.0,0.141876,1.0,20.646094287190774
2017-10-23 07:00:00,25.0,1.0,1.14736,1.0,176.829,1.0,0.0,1.0,17.7565,1.0,0.0319301,1.0,21.494320011384442
2017-10-23 08:00:00,34.0,1.0,1.36014,1.0,122.804,1.0,0.0,1.0,18.4422,1.0,0.0959353,1.0,29.163533420896922
2017-10-23 09:00:00,45.0,1.0,2.89903,1.0,138.922,1.0,0.0,1.0,19.1836,1.0,0.146751,1.0,38.500902147085576
2017-10-23 10:00:00,38.0,1.0,10.6168,1.0,93.4244,1.0,0.0,1.0,20.9665,1.0,0.0531901,1.0,32.31478973357683
2017-10-23 11:00:00,33.0,1.0,19.1865,1.0,58.6534,1.0,0.0,1.0,22.0174,1.0,0.0528241,1.0,27.96293009931716
2017-10-23 12:00:00,27.0,1.0,24.685,1.0,225.189,1.0,0.0,1.0,21.9467,1.0,0.0391626,1.0,22.884242340707818
2017-10-23 13:00:00,35.0,1.0,26.0665,1.0,124.599,1.0,0.0,1.0,22.1915,1.0,0.0045736,1.0,29.64017033213596
2017-10-23 14:00:00,30.0,1.0,32.8847,1.0,230.586,1.0,0.0,1.0,22.3793,1.0,0.0931911,1.0,25.389715623020024
2017-10-23 15:00:00,24.0,1.0,35.0975,1.0,161.695,1.0,0.0,1.0,22.595,1.0,0.126611,1.0,20.296958218114035
2017-10-23 16:00:00,36.0,1.0,37.7507,1.0,103.458,1.0,0.0,1.0,22.9125,1.0,0.095977,1.0,30.412787375382575
2017-10-23 17:00:00,33.0,1.0,26.9619,1.0,347.712,1.0,0.0,1.0,22.1164,1.0,0.349692,1.0,27.95355439629158
2017-10-23 18:00:00,,1.0,16.3758,1.0,276.42,1.0,0.0,1.0,20.9378,1.0,0.163767,1.0,
2017-10-23 19:00:00,,151.0,14.1111,1.0,277.391,1.0,0.0,1.0,20.165,1.0,0.24721,1.0,
2017-10-23 20:00:00,,1.0,5.40792,1.0,262.443,1.0,0.0,1.0,19.0335,1.0,0.12512,1.0,
2017-10-23 21:00:00,28.0,1.0,2.658,1.0,268.026,1.0,0.0,1.0,18.4067,1.0,0.170669,1.0,24.01995184099294
2017-10-23 22:00:00,30.0,1.0,1.38208,1.0,225.509,1.0,0.0,1.0,18.3769,1.0,0.124235,1.0,25.73829339683635
2017-10-23 23:00:00,21.0,1.0,1.69847,1.0,245.43,1.0,0.0,1.0,18.3328,1.0,0.0668498,1.0,18.019531237140303
2017-10-24 00:00:00,31.0,1.0,-9999.0,151.0,223.778,1.0,0.0,1.0,18.1588,1.0,0.0683961,1.0,26.616148847703343
2017-10-24 01:00:00,22.0,1.0,-9999.0,151.0,260.389,1.0,0.0,1.0,17.8906,1.0,0.166002,1.0,18.906286325223324
2017-10-24 02:00:00,23.0,1.0,-9999.0,151.0,206.887,1.0,0.0,1.0,17.7192,1.0,0.0884197,1.0,19.77731025505782
2017-10-24 03:00:00,19.0,1.0,-9999.0,151.0,275.198,1.0,0.0,1.0,17.7183,1.0,0.17542,1.0,16.337828588876047
2017-10-24 04:00:00,27.0,1.0,-9999.0,151.0,184.031,1.0,0.0,1.0,17.4249,1.0,0.0430029,1.0,23.240356950112186
2017-10-24 05:00:00,19.0,1.0,-9999.0,151.0,258.549,1.0,0.0,1.0,17.2561,1.0,0.216218,1.0,16.36383129465178
2017-10-24 06:00:00,35.0,1.0,-9999.0,151.0,268.753,1.0,0.0,1.0,17.1125,1.0,0.0710618,1.0,30.15881268213611
2017-10-24 07:00:00,28.0,1.0,-9999.0,151.0,256.028,1.0,0.0,1.0,17.3497,1.0,0.169154,1.0,24.107349828309037
2017-10-24 08:00:00,42.0,1.0,-9999.0,151.0,321.797,1.0,0.0,1.0,17.5206,1.0,0.0727436,1.0,36.1397638405062
2017-10-24 09:00:00,31.0,1.0,-9999.0,151.0,276.653,1.0,0.0,1.0,17.72,1.0,0.113816,1.0,26.65630137671758
2017-10-24 10:00:00,27.0,1.0,-9999.0,151.0,150.492,1.0,0.0,1.0,19.4737,1.0,0.341361,1.0,23.077639974968374
2017-10-24 11:00:00,19.0,1.0,15.8461,1.0,158.67,1.0,0.0,1.0,20.7792,1.0,1.66142,1.0,16.16769081580794
2017-10-24 12:00:00,18.0,1.0,17.8465,1.0,149.712,1.0,0.0,1.0,21.1267,1.0,1.32056,1.0,15.298672749701561
2017-10-24 13:00:00,23.0,1.0,14.5083,1.0,14.3634,1.0,0.0,1.0,20.3483,1.0,0.683647,1.0,19.600149002704494
2017-10-24 14:00:00,22.0,1.0,14.8365,1.0,19.001,1.0,0.0,1.0,19.8211,1.0,0.320065,1.0,18.781705485164892
2017-10-24 15:00:00,16.0,1.0,17.4936,1.0,11.497,1.0,0.0,1.0,20.335,1.0,0.404835,1.0,13.635504161407765
2017-10-24 16:00:00,25.0,1.0,12.5787,1.0,105.124,1.0,0.0,1.0,19.6729,1.0,0.0686561,1.0,21.353648927019737
2017-10-24 17:00:00,11.0,1.0,8.58417,1.0,152.145,1.0,0.0,1.0,18.5956,1.0,0.137405,1.0,9.430299747219482
2017-10-24 18:00:00,15.0,1.0,4.43667,1.0,2.81941,1.0,0.0,1.0,18.0574,1.0,0.107796,1.0,12.883266162312788
2017-10-24 19:00:00,9.0,1.0,3.3825,1.0,64.9175,1.0,0.0,1.0,17.5807,1.0,0.020161,1.0,7.742634216410758
2017-10-24 20:00:00,24.0,1.0,0.972917,1.0,281.353,1.0,0.0,1.0,17.0274,1.0,0.198043,1.0,20.68639359307836
2017-10-24 21:00:00,12.0,1.0,1.26222,1.0,225.597,1.0,0.0,1.0,16.8971,1.0,0.126124,1.0,10.347843347194535
2017-10-24 22:00:00,5.0,1.0,0.886667,1.0,327.405,1.0,0.0,1.0,16.7878,1.0,0.091177,1.0,4.313226770977643
2017-10-24 23:00:00,26.0,1.0,1.59361,1.0,226.443,1.0,0.0,1.0,16.5671,1.0,0.0823237,1.0,22.44586495090377
2017-10-25 00:00:00,17.0,1.0,2.98319,1.0,267.653,1.0,0.0,1.0,16.5315,1.0,0.0834947,1.0,14.677946071759607
2017-10-25 01:00:00,2.0,1.0,1.87375,1.0,222.018,1.0,0.0,1.0,16.375,1.0,0.157726,1.0,1.7277505996074423
2017-10-25 02:00:00,15.0,1.0,3.78264,1.0,254.916,1.0,0.0,1.0,16.1038,1.0,0.143398,1.0,12.97027884382188
2017-10-25 03:00:00,19.0,1.0,1.76014,1.0,282.094,1.0,0.0,1.0,16.0449,1.0,0.090739,1.0,16.43236594883857
2017-10-25 04:00:00,18.0,1.0,2.30333,1.0,291.473,1.0,0.0,1.0,16.0432,1.0,0.283646,1.0,15.567596095489458
2017-10-25 05:00:00,23.0,1.0,1.49306,1.0,183.866,1.0,0.0,1.0,16.0008,1.0,0.168964,1.0,19.894845222771178
2017-10-25 06:00:00,26.0,1.0,1.14972,1.0,264.708,1.0,0.0,1.0,15.8858,1.0,0.151117,1.0,22.498773164319026
2017-10-25 07:00:00,27.0,1.0,1.44653,1.0,268.74,1.0,0.0,1.0,16.1432,1.0,0.1158,1.0,23.343322265242165
2017-10-25 08:00:00,17.0,1.0,2.621,1.0,59.307,1.0,0.0,1.0,18.0072,1.0,0.0574652,1.0,14.603552427988832
2017-10-25 09:00:00,44.0,1.0,8.43583,1.0,112.163,1.0,0.0,1.0,20.3106,1.0,0.227421,1.0,37.50075421276173
2017-10-25 10:00:00,65.0,1.0,21.7958,1.0,109.234,1.0,0.0,1.0,21.5737,1.0,1.28814,1.0,55.161418139833025
2017-10-25 11:00:00,55.0,1.0,39.9157,1.0,140.003,1.0,0.0,1.0,23.2532,1.0,0.653606,1.0,46.41057279294548
2017-10-25 12:00:00,59.0,1.0,79.3224,1.0,102.423,1.0,0.0,1.0,25.2071,1.0,0.783759,1.0,49.45984618554299
2017-10-25 13:00:00,38.0,1.0,70.7549,1.0,102.408,1.0,1.5,1.0,23.885,1.0,1.78954,1.0,31.99728265920026
2017-10-25 14:00:00,28.0,1.0,28.4381,1.0,309.49,1.0,0.5,1.0,18.6044,1.0,0.142881,1.0,24.00367532732609
2017-10-25 15:00:00,30.0,1.0,29.5124,1.0,25.5762,1.0,0.0,1.0,20.2858,1.0,0.0868143,1.0,25.57085701632238
2017-10-25 16:00:00,51.0,1.0,25.7586,1.0,120.004,1.0,0.0,1.0,21.0149,1.0,0.244742,1.0,43.36271358329729
2017-10-25 17:00:00,19.0,1.0,10.1093,1.0,99.5481,1.0,0.5,1.0,18.8261,1.0,0.559048,1.0,16.275840479195985
2017-10-25 18:00:00,18.0,1.0,5.44903,1.0,188.19,1.0,0.5,1.0,17.5565,1.0,0.119974,1.0,15.486557511311586
2017-10-25 19:00:00,27.0,1.0,2.19097,1.0,304.088,1.0,0.0,1.0,17.5564,1.0,0.133175,1.0,23.229844257791203
2017-10-25 20:00:00,33.0,1.0,1.23806,1.0,66.9231,1.0,0.5,1.0,17.5308,1.0,0.0535744,1.0,28.394532331675112
2017-10-25 21:00:00,32.0,1.0,1.23708,1.0,188.607,1.0,0.0,1.0,17.4729,1.0,0.0887996,1.0,27.539577499300698
2017-10-25 22:00:00,38.0,1.0,1.20639,1.0,169.126,1.0,0.0,1.0,17.3097,1.0,0.127283,1.0,32.72162318791746
2017-10-25 23:00:00,42.0,1.0,1.11333,1.0,200.372,1.0,0.0,1.0,16.6839,1.0,0.0761754,1.0,36.244093045631445
2017-10-26 00:00:00,47.0,1.0,1.13264,1.0,170.054,1.0,0.0,1.0,16.4354,1.0,0.152112,1.0,40.59367053814384
2017-10-26 01:00:00,36.0,1.0,1.13681,1.0,158.907,1.0,0.0,1.0,16.4267,1.0,0.139204,1.0,31.09395839625289
2017-10-26 02:00:00,31.0,1.0,1.03167,1.0,324.882,1.0,0.0,1.0,16.4243,1.0,0.081138,1.0,26.775574978324535
